station,datetime,temperature_2m,dew_point_2m,cloudcover,windspeed_10m,windgusts_10m,visibility,precipitation,pressure_msl
SPJR,2025-05-14 17:00:00,20.2,8.6,30,11.5,25.9,24140.0,0.0,1011.5
SPJR,2025-05-14 18:00:00,16.4,10.9,41,11.0,25.6,12860.0,0.0,1013.9
SPJR,2025-05-14 19:00:00,13.9,13.0,91,11.2,25.6,11040.0,0.0,1016.0
SPJR,2025-05-14 20:00:00,13.5,13.2,88,7.9,23.8,21060.0,0.0,1017.2
SPJR,2025-05-14 21:00:00,13.0,12.8,90,4.7,18.0,22620.0,0.0,1018.2
SPJR,2025-05-14 22:00:00,12.6,12.6,91,1.8,13.0,22660.0,0.0,1018.8
SPJR,2025-05-14 23:00:00,12.3,12.3,95,2.4,8.3,24140.0,0.0,1019.0
SPJR,2025-05-15 00:00:00,12.0,12.0,97,3.5,10.1,24140.0,0.0,1018.9
SPJR,2025-05-15 01:00:00,11.7,11.5,91,4.0,11.2,24140.0,0.0,1018.5
SPJR,2025-05-15 02:00:00,11.5,10.8,82,4.2,13.0,24140.0,0.0,1018.3
SPJR,2025-05-15 03:00:00,11.4,9.5,68,5.2,16.6,24140.0,0.0,1017.8
SPJR,2025-05-15 04:00:00,10.8,8.4,54,6.5,18.7,24140.0,0.0,1017.5
SPJR,2025-05-15 05:00:00,9.8,7.8,37,6.7,20.2,22660.0,0.0,1017.7
SPJR,2025-05-15 06:00:00,7.8,6.9,37,6.7,20.2,22620.0,0.0,1018.1
SPJR,2025-05-15 07:00:00,7.8,6.6,28,6.7,21.6,22620.0,0.0,1018.6
SPJR,2025-05-15 08:00:00,13.2,7.5,0,9.4,27.4,22700.0,0.0,1019.8
SPJR,2025-05-15 09:00:00,16.8,7.2,0,12.1,31.7,24140.0,0.0,1019.5
SPJR,2025-05-15 10:00:00,19.1,6.9,10,13.3,33.1,24140.0,0.0,1018.4
SPJR,2025-05-15 11:00:00,20.8,7.1,30,14.4,34.6,24140.0,0.0,1016.7
SPJR,2025-05-15 12:00:00,22.3,6.1,36,15.0,35.3,24140.0,0.0,1015.1
SPJR,2025-05-15 13:00:00,23.3,4.3,35,16.8,32.8,24140.0,0.0,1013.5
SPJR,2025-05-15 14:00:00,23.8,3.2,29,15.7,32.8,17720.0,0.0,1012.0
SPJR,2025-05-15 15:00:00,23.6,3.0,67,12.5,31.0,23340.0,0.0,1011.1
SPJR,2025-05-15 16:00:00,22.2,4.7,88,8.6,24.5,23020.0,0.0,1011.1
SPJR,2025-05-15 17:00:00,19.5,9.1,56,10.0,20.5,23380.0,0.0,1012.4
SPJR,2025-05-15 18:00:00,15.5,13.3,75,14.6,29.9,11140.0,0.0,1015.0
SPJR,2025-05-15 19:00:00,13.8,12.8,91,11.2,29.2,11380.0,0.0,1016.8
SPJR,2025-05-15 20:00:00,13.4,12.1,95,7.5,22.0,11240.0,0.0,1018.1
SPJR,2025-05-15 21:00:00,13.1,12.0,83,5.9,16.6,12920.0,0.0,1018.8
SPJR,2025-05-15 22:00:00,13.2,11.9,90,3.6,13.0,24140.0,0.0,1019.2
SPJR,2025-05-15 23:00:00,13.1,12.0,84,2.3,10.8,24140.0,0.0,1019.4
SPJR,2025-05-16 00:00:00,12.8,12.1,85,3.1,10.4,21520.0,0.0,1019.2
SPJR,2025-05-16 01:00:00,12.5,11.5,77,2.3,10.8,21640.0,0.0,1018.6
SPJR,2025-05-16 02:00:00,11.8,10.9,70,2.3,10.1,23920.0,0.0,1018.1
SPJR,2025-05-16 03:00:00,11.2,10.0,62,3.1,12.2,24140.0,0.0,1017.8
SPJR,2025-05-16 04:00:00,10.6,9.0,54,3.3,13.7,24140.0,0.0,1018.1
SPJR,2025-05-16 05:00:00,10.0,8.3,49,3.9,14.4,22700.0,0.0,1018.5
SPJR,2025-05-16 06:00:00,9.4,7.7,72,4.8,16.2,22660.0,0.0,1019.0
SPJR,2025-05-16 07:00:00,9.2,7.5,75,5.2,16.9,22660.0,0.0,1019.8
SPJR,2025-05-16 08:00:00,13.0,7.9,56,7.6,22.0,24140.0,0.0,1020.8
SPJR,2025-05-16 09:00:00,16.7,7.9,51,9.8,25.9,24140.0,0.0,1020.4
SPJR,2025-05-16 10:00:00,18.9,7.3,53,10.2,26.6,24140.0,0.0,1018.9
SPJR,2025-05-16 11:00:00,21.3,6.8,91,11.2,25.9,11860.0,0.0,1017.3
SPJR,2025-05-16 12:00:00,22.0,5.9,81,9.0,25.6,9420.0,0.0,1015.5
SPJR,2025-05-16 13:00:00,23.5,5.4,64,6.8,21.2,15540.0,0.0,1014.0
SPJR,2025-05-16 14:00:00,23.0,5.4,82,8.3,17.6,22080.0,0.0,1012.7
SPJR,2025-05-16 15:00:00,21.1,9.0,84,10.7,22.7,22000.0,0.0,1012.7
SPJR,2025-05-16 16:00:00,18.1,12.7,94,16.2,31.7,17660.0,0.0,1014.3
SPJR,2025-05-16 17:00:00,15.5,12.5,74,16.1,34.9,12860.0,0.1,1015.6
SPJR,2025-05-16 18:00:00,14.8,11.7,77,12.2,31.0,11080.0,0.0,1016.3
SPJR,2025-05-16 19:00:00,14.1,12.3,95,10.5,23.0,12680.0,0.0,1017.3
SPJR,2025-05-16 20:00:00,13.7,12.2,96,9.3,19.8,12760.0,0.0,1018.5
SPJR,2025-05-16 21:00:00,13.6,12.3,96,7.0,17.6,24140.0,0.0,1019.6
SPJR,2025-05-16 22:00:00,13.4,12.2,100,6.4,13.3,24140.0,0.0,1020.2
SPJR,2025-05-16 23:00:00,13.2,12.1,100,6.2,11.9,24140.0,0.0,1020.4
SPJR,2025-05-17 00:00:00,13.0,12.1,99,6.1,11.5,23840.0,0.0,1020.1
SPJR,2025-05-17 01:00:00,12.9,12.0,100,5.4,11.2,23940.0,0.0,1019.8
SPJR,2025-05-17 02:00:00,12.8,11.8,98,5.4,10.4,24140.0,0.0,1019.5
SPJR,2025-05-17 03:00:00,12.6,11.7,97,5.6,10.1,24140.0,0.0,1019.3
SPJR,2025-05-17 04:00:00,12.5,11.5,95,5.0,9.4,24140.0,0.0,1019.2
SPJR,2025-05-17 05:00:00,12.1,11.3,89,3.4,8.3,24140.0,0.0,1019.6
SPJR,2025-05-17 06:00:00,11.6,11.2,83,1.9,7.2,24140.0,0.0,1020.2
SPJR,2025-05-17 07:00:00,12.0,11.1,77,2.3,6.1,24140.0,0.0,1020.6
SPJR,2025-05-17 08:00:00,13.7,10.9,74,4.1,9.7,24140.0,0.0,1020.5
SPJR,2025-05-17 09:00:00,16.2,10.5,71,5.9,13.0,24140.0,0.0,1020.2
SPJR,2025-05-17 10:00:00,18.3,9.7,68,5.6,16.6,24140.0,0.0,1019.5
SPJR,2025-05-17 11:00:00,19.8,9.1,76,2.2,17.6,24140.0,0.0,1018.3
SPJR,2025-05-17 12:00:00,20.8,8.7,83,5.0,18.4,23120.0,0.0,1016.8
SPJR,2025-05-17 13:00:00,21.0,9.2,91,9.8,19.4,23060.0,0.0,1015.8
SPJR,2025-05-17 14:00:00,19.9,10.6,86,12.4,23.4,23160.0,0.2,1015.7
SPJR,2025-05-17 15:00:00,17.9,11.7,80,13.8,27.4,23520.0,0.2,1016.1
SPJR,2025-05-17 16:00:00,16.2,12.2,75,14.2,31.3,20100.0,0.2,1016.6
SPJR,2025-05-17 17:00:00,15.2,12.3,80,13.1,27.4,22280.0,0.0,1017.1
SPJR,2025-05-17 18:00:00,14.3,12.0,85,10.7,23.0,11040.0,0.0,1017.6
SPJR,2025-05-17 19:00:00,13.7,11.9,90,9.1,19.1,11000.0,0.0,1018.2
SPJR,2025-05-17 20:00:00,13.2,11.7,90,8.0,16.9,2620.0,0.0,1019.0
SPJR,2025-05-17 21:00:00,12.8,11.7,91,7.2,14.4,12740.0,0.0,1019.8
SPJR,2025-05-17 22:00:00,12.5,11.5,91,6.7,12.2,12720.0,0.0,1020.4
SPJR,2025-05-17 23:00:00,12.1,11.3,91,6.4,12.2,24140.0,0.0,1020.6
SPJR,2025-05-18 00:00:00,11.7,10.9,90,6.4,12.6,24140.0,0.0,1020.6
SPJR,2025-05-18 01:00:00,11.4,10.7,90,5.6,12.6,24140.0,0.0,1020.5
SPJR,2025-05-18 02:00:00,11.4,10.6,93,4.0,9.4,12960.0,0.0,1020.1
SPJR,2025-05-18 03:00:00,11.4,10.5,97,2.2,6.1,12740.0,0.0,1019.5
SPJR,2025-05-18 04:00:00,11.4,10.3,100,0.8,2.9,12760.0,0.0,1019.2
SPJR,2025-05-18 05:00:00,11.1,10.2,99,0.5,4.0,13200.0,0.0,1019.5
SPJR,2025-05-18 06:00:00,10.7,10.0,97,2.0,5.4,24140.0,0.0,1020.0
SPJR,2025-05-18 07:00:00,11.2,9.9,96,2.8,6.5,24140.0,0.0,1020.3
SPJR,2025-05-18 08:00:00,13.2,9.7,97,1.8,8.3,24140.0,0.0,1020.3
SPJR,2025-05-18 09:00:00,16.1,8.4,99,0.0,10.4,24140.0,0.0,1020.2
SPJR,2025-05-18 10:00:00,18.3,7.1,100,2.4,12.2,24140.0,0.0,1019.7
SPJR,2025-05-18 11:00:00,19.1,7.2,100,6.2,16.9,24140.0,0.0,1018.7
SPJR,2025-05-18 12:00:00,19.2,8.6,100,10.4,21.6,24140.0,0.0,1017.5
SPJR,2025-05-18 13:00:00,19.0,9.7,100,13.5,26.3,24140.0,0.0,1016.5
SPJR,2025-05-18 14:00:00,18.5,10.6,96,14.5,28.1,24140.0,0.0,1016.1
SPJR,2025-05-18 15:00:00,17.6,11.2,93,14.9,30.2,24140.0,0.0,1015.9
SPJR,2025-05-18 16:00:00,16.7,11.6,89,14.5,32.0,24140.0,0.0,1016.0
SPJR,2025-05-18 17:00:00,15.7,11.9,93,12.4,27.4,23100.0,0.1,1016.4
SPJR,2025-05-18 18:00:00,14.7,12.0,96,9.4,22.7,22060.0,0.1,1017.1
SPJR,2025-05-18 19:00:00,13.8,11.9,100,7.1,18.0,21020.0,0.1,1017.7
SPJR,2025-05-18 20:00:00,13.3,11.2,100,4.4,15.1,22060.0,0.3,1018.3
SPJR,2025-05-18 21:00:00,13.1,10.4,99,1.1,12.2,23100.0,0.3,1019.0
SPJR,2025-05-18 22:00:00,12.8,9.8,99,1.8,9.4,24140.0,0.3,1019.3
SPJR,2025-05-18 23:00:00,12.6,9.8,91,2.5,9.0,24140.0,0.1,1019.1
SPJR,2025-05-19 00:00:00,12.3,9.9,84,2.2,9.0,24140.0,0.1,1018.7
SPJR,2025-05-19 01:00:00,12.1,10.0,76,1.4,8.6,24140.0,0.1,1018.2
SPJR,2025-05-19 02:00:00,11.8,9.7,75,0.7,8.3,24140.0,0.0,1017.7
SPJR,2025-05-19 03:00:00,11.6,9.2,74,2.8,7.9,24140.0,0.0,1017.1
SPJR,2025-05-19 04:00:00,11.3,8.9,73,3.6,7.6,24140.0,0.0,1016.9
SPJR,2025-05-19 05:00:00,10.8,8.7,80,2.3,8.3,24140.0,0.0,1017.3
SPJR,2025-05-19 06:00:00,10.2,8.7,86,1.8,8.6,24140.0,0.0,1018.1
SPJR,2025-05-19 07:00:00,10.5,8.8,93,4.0,9.4,24140.0,0.0,1018.6
SPJR,2025-05-19 08:00:00,12.4,9.6,91,6.6,14.0,23920.0,0.0,1018.8
SPJR,2025-05-19 09:00:00,15.1,10.5,90,9.3,19.1,23720.0,0.0,1018.8
SPJR,2025-05-19 10:00:00,17.6,10.9,88,10.5,23.8,23500.0,0.0,1018.4
SPJR,2025-05-19 11:00:00,19.7,10.1,90,10.4,23.0,23720.0,0.0,1017.1
SPJR,2025-05-19 12:00:00,21.6,8.5,92,9.0,22.3,23920.0,0.0,1015.4
SPJR,2025-05-19 13:00:00,22.2,8.0,94,5.9,21.6,24140.0,0.0,1014.2
SPJR,2025-05-19 14:00:00,20.8,10.6,96,1.3,25.2,24140.0,0.8,1014.1
SPJR,2025-05-19 15:00:00,18.3,13.2,98,8.8,28.4,24140.0,0.8,1014.5
SPJR,2025-05-19 16:00:00,16.2,14.0,100,14.0,32.0,24140.0,0.8,1015.1
SPJR,2025-05-19 17:00:00,15.2,13.9,100,13.8,27.7,20420.0,0.1,1015.7
SPJR,2025-05-19 18:00:00,14.7,13.2,100,10.4,23.8,16700.0,0.1,1016.4
SPJR,2025-05-19 19:00:00,14.3,12.8,100,7.6,19.4,12980.0,0.1,1017.1
SPJR,2025-05-19 20:00:00,13.9,12.8,94,5.8,16.6,16220.0,0.0,1017.9
SPJR,2025-05-19 21:00:00,13.5,12.6,88,4.0,13.3,19480.0,0.0,1018.8
SPJR,2025-05-19 22:00:00,13.3,12.6,82,2.5,10.4,22720.0,0.0,1019.3
SPJR,2025-05-19 23:00:00,13.3,12.5,86,1.1,9.4,23080.0,0.0,1019.3
SPJR,2025-05-20 00:00:00,13.3,12.3,89,0.4,7.9,23440.0,0.0,1019.1
SPJR,2025-05-20 01:00:00,13.2,12.2,93,1.5,6.8,23800.0,0.0,1018.7
SPJR,2025-05-20 02:00:00,12.7,11.8,85,2.3,7.6,23780.0,0.0,1018.2
SPJR,2025-05-20 03:00:00,12.2,11.4,78,2.3,8.6,23760.0,0.0,1017.6
SPJR,2025-05-20 04:00:00,11.7,10.9,70,2.7,9.4,23740.0,0.0,1017.3
SPJR,2025-05-20 05:00:00,11.1,10.3,65,3.2,11.2,23400.0,0.0,1017.7
SPJR,2025-05-20 06:00:00,10.5,9.6,61,3.7,13.3,23040.0,0.0,1018.4
SPJR,2025-05-20 07:00:00,10.9,9.4,56,4.8,15.1,22700.0,0.0,1018.9
SPJR,2025-05-20 08:00:00,12.9,9.5,56,7.3,19.4,23180.0,0.0,1019.1
SPJR,2025-05-20 09:00:00,15.8,9.7,57,10.1,23.8,23660.0,0.0,1019.1
SPJR,2025-05-20 10:00:00,18.3,9.4,57,12.3,28.1,24140.0,0.0,1018.6
SPJR,2025-05-20 11:00:00,20.2,8.6,71,13.8,29.2,21420.0,0.0,1017.4
SPJR,2025-05-20 12:00:00,21.8,7.6,86,14.9,30.6,18720.0,0.0,1015.8
SPJR,2025-05-20 13:00:00,22.5,7.5,100,13.2,31.7,16000.0,0.0,1014.5
SPJR,2025-05-20 14:00:00,22.0,8.9,100,6.8,28.4,14800.0,0.0,1013.7
SPJR,2025-05-20 15:00:00,20.7,10.5,100,3.7,25.6,13580.0,0.0,1013.3
SPJR,2025-05-20 16:00:00,19.2,11.7,100,9.7,22.3,12380.0,0.0,1013.3
SPJR,2025-05-20 17:00:00,17.5,12.2,100,11.2,22.3,11920.0,0.5,1014.1
SPJR,2025-05-20 18:00:00,15.7,12.3,100,9.9,22.3,11460.0,0.5,1015.5
SPJR,2025-05-20 19:00:00,14.4,12.2,100,7.9,22.3,11000.0,0.5,1016.7
SPJR,2025-05-20 20:00:00,13.8,12.3,93,5.0,18.4,11420.0,0.1,1017.6
SPJR,2025-05-20 21:00:00,13.6,12.4,86,1.0,14.8,11820.0,0.1,1018.3
SPJR,2025-05-20 22:00:00,13.5,12.4,79,2.2,10.8,12240.0,0.1,1018.7
SPJR,2025-05-20 23:00:00,13.3,12.0,77,3.1,11.9,16200.0,0.0,1018.6
SPJR,2025-05-21 00:00:00,13.2,12.1,86,2.7,12.2,20000.0,0.0,1017.7
SPJR,2025-05-21 01:00:00,12.8,11.7,82,3.7,12.6,23660.0,0.0,1017.3
SPJR,2025-05-21 02:00:00,12.5,11.1,87,4.5,14.0,23320.0,0.0,1017.0
SPJR,2025-05-21 03:00:00,12.2,10.3,91,5.3,15.5,22960.0,0.0,1016.6
SPJR,2025-05-21 04:00:00,11.9,9.7,96,6.0,16.9,22620.0,0.0,1016.6
SPJR,2025-05-21 05:00:00,11.3,9.0,94,6.6,18.0,23120.0,0.0,1017.1
SPJR,2025-05-21 06:00:00,10.6,8.6,91,7.0,19.4,23640.0,0.0,1017.8
SPJR,2025-05-21 07:00:00,10.9,8.5,89,8.0,20.5,24140.0,0.0,1018.3
SPJR,2025-05-21 08:00:00,12.9,8.8,87,9.8,24.1,24140.0,0.0,1018.6
SPJR,2025-05-21 09:00:00,15.9,8.9,86,11.7,27.4,24140.0,0.0,1018.6
SPJR,2025-05-21 10:00:00,18.3,8.6,84,13.6,31.0,24140.0,0.0,1018.2
SPJR,2025-05-21 11:00:00,19.8,8.1,89,14.9,31.3,21940.0,0.0,1016.9
SPJR,2025-05-21 12:00:00,20.7,7.7,95,16.1,31.7,19760.0,0.0,1015.2
SPJR,2025-05-21 13:00:00,21.2,7.8,100,15.0,32.0,17560.0,0.0,1013.8
SPJR,2025-05-21 14:00:00,21.3,7.9,100,10.6,28.8,19400.0,0.0,1012.9
SPJR,2025-05-21 15:00:00,20.9,8.2,100,6.2,25.6,21260.0,0.0,1012.2
SPJR,2025-05-21 16:00:00,20.0,9.3,100,6.3,22.3,23100.0,0.0,1012.2
SPJR,2025-05-21 17:00:00,18.3,11.1,100,6.3,22.7,23440.0,0.0,1013.2
SPJR,2025-05-21 18:00:00,16.0,12.4,100,7.0,23.4,23800.0,0.0,1014.8
SPJR,2025-05-21 19:00:00,14.3,12.8,100,7.7,23.8,24140.0,0.0,1016.1
SPJR,2025-05-21 20:00:00,13.6,12.6,94,5.3,18.7,24140.0,0.0,1016.9
SPJR,2025-05-21 21:00:00,13.4,12.3,88,1.5,13.7,24140.0,0.0,1017.6
SPJR,2025-05-21 22:00:00,13.2,12.0,82,2.7,8.6,24140.0,0.0,1017.9
SPJR,2025-05-21 23:00:00,12.9,11.8,77,3.6,9.0,23920.0,0.0,1017.9
SPJR,2025-05-22 00:00:00,11.4,8.5,45,7.7,22.0,24140.0,0.0,1017.7
SPJR,2025-05-22 01:00:00,10.7,8.3,50,7.4,22.3,24140.0,0.0,1017.6
SPJR,2025-05-22 02:00:00,10.0,7.9,56,7.4,22.7,23640.0,0.0,1017.5
SPJR,2025-05-22 03:00:00,9.2,7.5,62,7.5,22.7,23120.0,0.0,1017.3
SPJR,2025-05-22 04:00:00,8.8,7.2,68,7.5,23.0,22620.0,0.0,1017.3
SPJR,2025-05-22 05:00:00,8.4,7.0,54,7.5,24.5,23120.0,0.0,1017.8
SPJR,2025-05-22 06:00:00,8.2,6.7,40,7.9,26.3,23640.0,0.0,1018.5
SPJR,2025-05-22 07:00:00,9.1,6.9,26,8.9,27.7,24140.0,0.0,1019.0
SPJR,2025-05-22 08:00:00,12.0,7.7,22,11.2,33.1,24140.0,0.0,1019.1
SPJR,2025-05-22 09:00:00,16.0,8.5,17,13.8,38.2,24140.0,0.0,1018.9
SPJR,2025-05-22 10:00:00,19.2,8.2,13,16.1,43.6,24140.0,0.0,1018.3
SPJR,2025-05-22 11:00:00,20.8,7.8,36,17.8,43.9,21820.0,0.0,1017.0
SPJR,2025-05-22 12:00:00,21.7,7.1,58,18.7,44.6,19500.0,0.0,1015.2
SPJR,2025-05-22 13:00:00,22.2,6.8,81,18.8,45.0,17180.0,0.0,1013.7
SPJR,2025-05-22 14:00:00,22.5,6.3,87,17.5,42.5,16020.0,0.0,1012.6
SPJR,2025-05-22 15:00:00,22.4,5.8,94,15.4,40.0,14880.0,0.0,1011.9
SPJR,2025-05-22 16:00:00,21.7,7.1,100,13.0,37.4,13720.0,0.0,1011.8
SPJR,2025-05-22 17:00:00,19.7,9.9,95,7.6,31.7,16160.0,0.0,1012.9
SPJR,2025-05-22 18:00:00,17.1,12.0,90,4.6,25.9,18580.0,0.0,1014.7
SPJR,2025-05-22 19:00:00,15.0,12.8,85,7.6,20.2,21020.0,0.0,1016.3
SPJR,2025-05-22 20:00:00,14.1,13.1,86,6.8,18.0,21260.0,0.0,1017.4
SPJR,2025-05-22 21:00:00,13.7,13.4,86,3.9,15.8,21500.0,0.0,1018.2
SPJR,2025-05-22 22:00:00,13.4,13.2,87,2.5,13.7,21740.0,0.0,1018.7
SPJR,2025-05-22 23:00:00,12.9,12.6,76,3.1,15.1,21540.0,0.0,1018.7
SPJR,2025-05-23 00:00:00,12.8,11.4,60,5.0,16.9,17000.0,0.0,1018.6
SPJR,2025-05-23 01:00:00,12.3,10.4,46,6.6,18.7,17240.0,0.0,1018.2
SPJR,2025-05-23 02:00:00,11.2,9.4,45,7.0,18.7,19060.0,0.0,1017.9
SPJR,2025-05-23 03:00:00,9.9,8.6,43,6.8,18.4,20900.0,0.0,1017.7
SPJR,2025-05-23 04:00:00,9.0,8.0,42,6.7,18.4,22720.0,0.0,1017.8
SPJR,2025-05-23 05:00:00,8.7,7.6,36,7.1,20.2,22160.0,0.0,1018.4
SPJR,2025-05-23 06:00:00,8.8,7.4,30,7.8,21.6,21580.0,0.0,1019.3
SPJR,2025-05-23 07:00:00,9.8,7.6,24,8.9,23.4,21020.0,0.0,1019.9
SPJR,2025-05-23 08:00:00,12.4,8.3,25,10.8,28.4,22060.0,0.0,1020.1
SPJR,2025-05-23 09:00:00,16.0,8.8,27,13.5,33.5,23100.0,0.0,1020.0
SPJR,2025-05-23 10:00:00,19.0,8.6,28,15.4,38.5,24140.0,0.0,1019.4
SPJR,2025-05-23 11:00:00,20.7,8.0,49,17.1,38.5,19740.0,0.0,1018.1
SPJR,2025-05-23 12:00:00,21.8,7.3,71,18.1,38.2,15320.0,0.0,1016.4
SPJR,2025-05-23 13:00:00,22.4,6.6,92,17.8,38.2,10920.0,0.0,1015.0
SPJR,2025-05-23 14:00:00,22.6,6.4,92,15.9,36.7,9260.0,0.0,1014.1
SPJR,2025-05-23 15:00:00,22.4,6.6,93,14.0,34.9,7620.0,0.0,1013.6
SPJR,2025-05-23 16:00:00,21.5,7.7,93,12.2,33.5,5960.0,0.0,1013.5
SPJR,2025-05-23 17:00:00,19.7,9.6,85,7.3,27.7,4220.0,0.0,1014.2
SPJR,2025-05-23 18:00:00,17.4,11.2,76,4.3,22.3,2480.0,0.0,1015.3
SPJR,2025-05-23 19:00:00,15.5,12.1,68,6.8,16.6,740.0,0.0,1016.5
SPJR,2025-05-23 20:00:00,14.4,12.6,75,5.8,15.5,8440.0,0.0,1017.6
SPJR,2025-05-23 21:00:00,13.8,13.4,83,2.5,14.4,16140.0,0.0,1018.8
SPJR,2025-05-23 22:00:00,13.4,13.4,90,1.5,13.3,23840.0,0.0,1019.5
SPJR,2025-05-23 23:00:00,13.1,12.6,87,3.1,14.8,23440.0,0.0,1019.5
SPJR,2025-05-24 00:00:00,12.9,11.3,85,4.8,16.2,24140.0,0.0,1019.1
SPJR,2025-05-24 01:00:00,12.7,10.2,82,6.2,17.6,24140.0,0.0,1018.8
SPJR,2025-05-24 02:00:00,12.3,9.7,69,7.2,19.1,23720.0,0.0,1018.6
SPJR,2025-05-24 03:00:00,11.8,9.2,56,7.9,20.5,23280.0,0.0,1018.5
SPJR,2025-05-24 04:00:00,11.3,8.7,43,8.2,22.0,22860.0,0.0,1018.6
SPJR,2025-05-24 05:00:00,10.8,8.2,41,8.6,23.0,22820.0,0.0,1019.1
SPJR,2025-05-24 06:00:00,10.4,8.0,40,8.7,23.8,22760.0,0.0,1019.8
SPJR,2025-05-24 07:00:00,10.1,7.7,38,8.7,24.8,22720.0,0.0,1020.3
SPJR,2025-05-24 08:00:00,12.4,8.5,55,10.1,14.4,23200.0,0.0,1012.8
SPJR,2025-05-24 09:00:00,15.8,9.0,53,8.0,10.4,23660.0,0.0,1012.3
SPJR,2025-05-24 10:00:00,18.3,9.3,51,6.2,7.6,24140.0,0.0,1011.5
SPJR,2025-05-24 11:00:00,19.2,9.9,44,5.2,7.6,21580.0,0.1,1010.3
SPJR,2025-05-24 12:00:00,19.3,11.1,36,10.4,8.6,19020.0,0.1,1008.8
SPJR,2025-05-24 13:00:00,18.9,12.1,29,15.0,9.4,16460.0,0.1,1007.8
SPJR,2025-05-24 14:00:00,17.8,13.1,43,15.4,9.0,18400.0,0.6,1007.4
SPJR,2025-05-24 15:00:00,16.2,13.7,57,13.7,8.6,20320.0,0.6,1007.4
SPJR,2025-05-24 16:00:00,14.9,13.7,71,11.6,7.6,22260.0,0.6,1007.8
SPJR,2025-05-24 17:00:00,14.0,13.5,81,9.8,5.8,18640.0,0.1,1008.8
SPJR,2025-05-24 18:00:00,13.4,13.2,90,7.6,4.0,15040.0,0.1,1010.3
SPJR,2025-05-24 19:00:00,12.9,12.9,100,5.5,2.5,11420.0,0.1,1011.5
SPJR,2025-05-24 20:00:00,12.5,12.3,99,2.7,2.2,15660.0,0.0,1012.3
SPJR,2025-05-24 21:00:00,12.2,11.5,97,0.5,2.2,19900.0,0.0,1012.9
SPJR,2025-05-24 22:00:00,11.9,10.8,96,3.1,2.9,24140.0,0.0,1013.2
SPJR,2025-05-24 23:00:00,11.5,10.0,73,4.9,4.0,24140.0,0.0,1013.0
SPJR,2025-06-05 00:00:00,14.7,9.9,18,5.2,14.8,24140.0,0.0,1016.0
SPJR,2025-06-05 01:00:00,14.4,5.8,0,7.2,17.6,24140.0,0.0,1015.4
SPJR,2025-06-05 02:00:00,14.1,6.0,0,8.4,20.2,24140.0,0.0,1015.5
SPJR,2025-06-05 03:00:00,14.3,6.4,0,9.4,22.3,24140.0,0.0,1015.0
SPJR,2025-06-05 04:00:00,14.4,5.5,0,10.1,22.3,24140.0,0.0,1015.2
SPJR,2025-06-05 05:00:00,14.4,4.4,0,11.3,24.8,23340.0,0.0,1015.4
SPJR,2025-06-05 06:00:00,14.6,3.1,0,12.3,27.0,22680.0,0.0,1015.8
SPJR,2025-06-05 07:00:00,15.3,3.4,0,13.6,28.4,22620.0,0.0,1015.5
SPJR,2025-06-05 08:00:00,16.9,5.8,0,11.6,31.0,22640.0,0.0,1016.4
SPJR,2025-06-05 09:00:00,19.6,6.7,0,8.3,29.5,24140.0,0.0,1016.3
SPJR,2025-06-05 10:00:00,21.5,7.4,0,4.5,24.8,24140.0,0.0,1015.7
SPJR,2025-06-05 11:00:00,22.5,8.2,0,5.5,22.0,24140.0,0.0,1014.5
SPJR,2025-06-05 12:00:00,22.6,10.8,0,7.6,22.7,24140.0,0.0,1013.8
SPJR,2025-06-05 13:00:00,23.4,12.1,4,8.5,28.1,24140.0,0.0,1012.1
SPJR,2025-06-05 14:00:00,22.7,13.5,18,12.2,28.4,24140.0,0.0,1011.9
SPJR,2025-06-05 15:00:00,20.8,14.3,51,12.1,31.3,24140.0,0.0,1011.6
SPJR,2025-06-05 16:00:00,19.4,13.8,59,12.1,29.5,24140.0,0.0,1012.5
SPJR,2025-06-05 17:00:00,17.8,13.7,70,11.8,28.8,24140.0,0.0,1013.0
SPJR,2025-06-05 18:00:00,16.2,14.0,76,8.4,27.7,24140.0,0.0,1014.2
SPJR,2025-06-05 19:00:00,15.0,13.7,29,5.0,21.6,24140.0,0.0,1014.5
SPJR,2025-06-05 20:00:00,14.8,13.2,36,2.7,14.4,24140.0,0.0,1015.5
SPJR,2025-06-05 21:00:00,15.0,12.2,32,3.8,12.6,24140.0,0.0,1015.7
SPJR,2025-06-05 22:00:00,15.0,11.2,32,0.0,12.2,24140.0,0.0,1016.1
SPJR,2025-06-05 23:00:00,15.0,9.4,52,2.9,11.9,24140.0,0.0,1015.9
SPJR,2025-06-06 00:00:00,15.1,7.7,57,3.8,13.7,24140.0,0.0,1015.9
SPJR,2025-06-06 01:00:00,14.7,7.2,55,3.8,14.0,24140.0,0.0,1016.0
SPJR,2025-06-06 02:00:00,14.4,7.0,28,3.6,13.3,24140.0,0.0,1016.2
SPJR,2025-06-06 03:00:00,14.1,6.7,23,4.5,14.0,24140.0,0.0,1016.0
SPJR,2025-06-06 04:00:00,14.0,6.1,27,6.2,16.6,24140.0,0.0,1015.9
SPJR,2025-06-06 05:00:00,14.1,5.5,32,6.7,19.4,24140.0,0.0,1016.0
SPJR,2025-06-06 06:00:00,14.4,5.5,26,8.9,24.1,24140.0,0.0,1016.5
