station,datetime,temperature_2m,dew_point_2m,cloudcover,windspeed_10m,windgusts_10m,visibility,precipitation,pressure_msl
SPJR,2025-05-16T09:00,16.4,7.6,10,9.7,25.9,24140.0,0.0,1020.6
SPJR,2025-05-16T10:00,18.6,7.4,17,10.5,26.3,24140.0,0.0,1019.2
SPJR,2025-05-16T11:00,20.1,7.1,65,10.3,25.9,24140.0,0.0,1017.7
SPJR,2025-05-16T12:00,21.7,6.4,71,9.4,23.8,18940.0,0.0,1015.8
SPJR,2025-05-16T13:00,23.0,5.4,52,6.7,21.6,22140.0,0.0,1014.1
SPJR,2025-05-16T14:00,22.6,4.6,75,6.5,15.5,14640.0,0.0,1013.1
SPJR,2025-05-16T15:00,21.5,8.0,100,9.9,21.2,21980.0,0.0,1012.6
SPJR,2025-05-16T16:00,17.2,12.4,100,17.5,34.2,23060.0,0.0,1014.7
SPJR,2025-05-16T17:00,15.5,11.5,76,15.4,34.2,19080.0,0.0,1015.6
SPJR,2025-05-16T18:00,14.7,11.6,88,11.3,29.5,18320.0,0.0,1016.6
SPJR,2025-05-16T19:00,13.7,12.1,85,8.9,20.9,21000.0,0.0,1017.7
SPJR,2025-05-16T20:00,12.7,12.1,78,7.7,15.8,22540.0,0.0,1018.9
SPJR,2025-05-16T21:00,12.3,11.9,74,5.7,13.7,24140.0,0.0,1019.9
SPJR,2025-05-16T22:00,12.1,11.5,79,3.6,11.5,24140.0,0.0,1020.4
SPJR,2025-05-16T23:00,11.8,11.1,60,2.3,7.9,24140.0,0.0,1020.5
SPJR,2025-05-17T00:00,11.4,10.7,63,1.8,5.8,24140.0,0.0,1020.2
SPJR,2025-05-17T01:00,11.4,10.5,87,1.1,4.3,24140.0,0.0,1019.7
SPJR,2025-05-17T02:00,10.8,10.2,100,0.8,4.0,24140.0,0.0,1019.2
SPJR,2025-05-17T03:00,10.2,9.7,100,1.4,4.7,24140.0,0.0,1018.9
SPJR,2025-05-17T04:00,10.3,9.5,100,1.9,5.4,24140.0,0.0,1019.1
SPJR,2025-05-17T05:00,10.2,9.5,100,1.1,5.8,24140.0,0.0,1019.6
SPJR,2025-05-17T06:00,9.8,9.2,92,3.4,8.6,24140.0,0.0,1020.1
SPJR,2025-05-17T07:00,10.2,9.4,95,4.3,11.5,24140.0,0.0,1020.9
SPJR,2025-05-17T08:00,12.9,10.4,95,4.6,13.3,24140.0,0.0,1021.9
SPJR,2025-05-17T09:00,16.0,10.6,96,6.0,16.2,24140.0,0.0,1021.3
SPJR,2025-05-17T10:00,18.0,9.6,87,4.7,16.2,24140.0,0.0,1020.1
SPJR,2025-05-17T11:00,19.5,8.8,69,1.8,14.4,19140.0,0.0,1018.7
SPJR,2025-05-17T12:00,20.8,8.5,90,4.8,14.0,24140.0,0.0,1017.6
SPJR,2025-05-17T13:00,19.4,11.2,84,12.1,24.1,24040.0,0.3,1017.3
SPJR,2025-05-17T14:00,17.0,12.5,100,15.9,32.0,24140.0,1.4,1017.3
SPJR,2025-05-17T15:00,16.7,12.4,92,11.3,30.2,18300.0,0.1,1016.7
SPJR,2025-05-17T16:00,16.1,12.4,100,10.9,23.0,11520.0,0.2,1016.7
SPJR,2025-05-17T17:00,15.2,12.4,100,10.1,22.0,11040.0,0.9,1017.1
SPJR,2025-05-17T18:00,14.2,12.2,100,9.5,19.8,11000.0,0.0,1017.6
SPJR,2025-05-17T19:00,13.3,12.2,89,7.4,17.6,6900.0,0.0,1018.3
SPJR,2025-05-17T20:00,13.0,12.0,69,7.0,13.7,11060.0,0.0,1019.2
SPJR,2025-05-17T21:00,12.7,11.8,81,6.6,12.2,11740.0,0.0,1020.2
SPJR,2025-05-17T22:00,12.3,11.7,78,4.8,11.5,11820.0,0.0,1020.6
SPJR,2025-05-17T23:00,12.1,11.6,96,3.3,9.7,21260.0,0.0,1020.5
SPJR,2025-05-18T00:00,12.0,11.6,100,3.1,8.6,22660.0,0.0,1020.2
SPJR,2025-05-18T01:00,12.0,11.5,99,3.3,7.6,24140.0,0.0,1019.5
SPJR,2025-05-18T02:00,12.0,11.5,94,3.3,7.9,24140.0,0.0,1018.9
SPJR,2025-05-18T03:00,11.9,11.3,94,2.7,7.9,24140.0,0.0,1018.6
SPJR,2025-05-18T04:00,11.7,11.1,94,1.6,7.2,24140.0,0.0,1018.7
SPJR,2025-05-18T05:00,11.7,11.0,80,0.5,5.4,24140.0,0.0,1019.1
SPJR,2025-05-18T06:00,11.4,10.8,86,2.5,4.7,24140.0,0.0,1019.6
SPJR,2025-05-18T07:00,11.2,10.6,53,4.7,9.0,24140.0,0.0,1020.0
SPJR,2025-05-18T08:00,13.0,10.7,59,6.3,12.6,24140.0,0.0,1019.9
SPJR,2025-05-18T09:00,15.7,10.7,65,7.2,15.8,24140.0,0.0,1019.4
SPJR,2025-05-18T10:00,18.1,10.2,71,7.1,19.4,24140.0,0.0,1018.7
SPJR,2025-05-18T11:00,20.0,9.3,80,5.4,18.4,24140.0,0.0,1017.3
SPJR,2025-05-18T12:00,21.6,8.2,89,3.4,17.3,24140.0,0.0,1015.6
SPJR,2025-05-18T13:00,22.1,8.3,98,3.8,16.2,23160.0,0.0,1014.5
SPJR,2025-05-18T14:00,20.7,9.9,99,7.0,22.3,24140.0,0.1,1014.5
SPJR,2025-05-18T15:00,18.2,11.8,99,11.9,28.8,24140.0,0.1,1015.1
SPJR,2025-05-18T16:00,16.1,12.5,100,14.6,34.9,24140.0,0.1,1015.8
SPJR,2025-05-18T17:00,15.0,12.5,100,13.6,29.2,24140.0,0.0,1016.3
SPJR,2025-05-18T18:00,14.3,12.5,100,10.4,23.0,24140.0,0.0,1016.7
SPJR,2025-05-18T19:00,13.8,12.4,100,7.9,17.3,22780.0,0.0,1017.3
SPJR,2025-05-18T20:00,13.5,12.4,99,7.0,15.5,21860.0,0.0,1018.1
SPJR,2025-05-18T21:00,13.3,12.4,97,6.5,14.0,21760.0,0.0,1019.0
SPJR,2025-05-18T22:00,13.2,12.4,96,6.1,12.2,18120.0,0.0,1019.6
SPJR,2025-05-18T23:00,13.0,12.3,97,5.1,10.8,19840.0,0.0,1019.5
SPJR,2025-05-19T00:00,12.9,12.1,99,4.0,9.7,18740.0,0.0,1019.0
SPJR,2025-05-19T01:00,12.8,12.0,100,3.0,8.3,18920.0,0.0,1018.6
SPJR,2025-05-19T02:00,12.6,11.9,100,1.9,7.9,22640.0,0.3,1018.2
SPJR,2025-05-19T03:00,12.5,11.9,100,1.3,7.6,22900.0,0.3,1017.9
SPJR,2025-05-19T04:00,12.4,11.8,100,0.8,7.2,24140.0,0.3,1017.8
SPJR,2025-05-19T05:00,12.0,11.6,100,1.8,8.6,24140.0,0.8,1018.1
SPJR,2025-05-19T06:00,11.7,11.4,100,3.9,9.7,24040.0,0.8,1018.7
SPJR,2025-05-19T07:00,12.0,11.4,100,6.0,11.2,24140.0,0.8,1019.0
SPJR,2025-05-19T08:00,13.5,11.6,100,7.6,14.8,23520.0,0.0,1019.1
SPJR,2025-05-19T09:00,15.7,11.7,100,8.9,18.4,23560.0,0.0,1018.9
SPJR,2025-05-19T10:00,17.6,11.4,100,10.0,22.0,23440.0,0.0,1018.4
SPJR,2025-05-19T11:00,19.4,10.9,100,10.7,22.3,18780.0,0.0,1017.2
SPJR,2025-05-19T12:00,20.9,9.8,100,11.3,23.0,16200.0,0.0,1015.6
SPJR,2025-05-19T13:00,21.6,9.5,100,9.6,23.4,15260.0,0.0,1014.4
SPJR,2025-05-19T14:00,20.9,10.7,100,3.6,24.1,14780.0,0.0,1013.8
SPJR,2025-05-19T15:00,19.3,12.4,100,6.6,24.5,18220.0,0.0,1013.6
SPJR,2025-05-19T16:00,17.8,13.1,100,12.2,25.2,24140.0,0.0,1013.8
SPJR,2025-05-19T17:00,16.5,13.3,100,12.3,23.4,22660.0,0.1,1014.5
SPJR,2025-05-19T18:00,15.3,13.0,100,9.5,22.0,12100.0,0.1,1015.7
SPJR,2025-05-19T19:00,14.4,12.8,100,7.0,20.2,11080.0,0.1,1016.7
SPJR,2025-05-19T20:00,13.9,12.7,96,5.5,17.3,12660.0,0.0,1017.6
SPJR,2025-05-19T21:00,13.8,12.7,92,4.6,14.8,12680.0,0.0,1018.3
SPJR,2025-05-19T22:00,13.7,12.7,88,3.6,11.9,22640.0,0.0,1018.8
SPJR,2025-05-19T23:00,13.5,12.8,89,2.3,10.8,22660.0,0.0,1018.7
SPJR,2025-05-20T00:00,13.4,12.7,90,1.1,10.1,24140.0,0.0,1018.4
SPJR,2025-05-20T01:00,13.3,12.6,91,1.0,9.0,23660.0,0.0,1018.1
SPJR,2025-05-20T02:00,12.7,11.9,98,2.2,8.6,23820.0,0.2,1017.8
SPJR,2025-05-20T03:00,12.6,11.6,99,1.5,8.3,23980.0,0.2,1017.3
SPJR,2025-05-20T04:00,12.5,11.5,100,0.4,7.6,24140.0,0.2,1017.1
SPJR,2025-05-20T05:00,12.0,11.4,96,0.8,9.0,23640.0,0.0,1017.4
SPJR,2025-05-20T06:00,11.6,11.4,91,2.1,10.1,23140.0,0.0,1017.9
SPJR,2025-05-20T07:00,11.9,11.4,87,3.7,11.5,22640.0,0.0,1018.2
SPJR,2025-05-20T08:00,13.7,11.4,88,5.6,15.5,23140.0,0.0,1018.3
SPJR,2025-05-20T09:00,16.3,10.8,88,8.0,19.8,23640.0,0.0,1018.2
SPJR,2025-05-20T10:00,18.5,9.8,89,9.7,23.8,24140.0,0.0,1017.7
SPJR,2025-05-20T11:00,19.9,8.6,93,10.5,24.1,24140.0,0.0,1016.5
SPJR,2025-05-20T12:00,21.0,8.0,96,10.9,24.5,24140.0,0.0,1015.0
SPJR,2025-05-20T13:00,21.5,7.7,100,9.2,24.8,24140.0,0.0,1013.8
SPJR,2025-05-20T14:00,21.2,8.8,100,3.9,23.8,23880.0,0.0,1013.1
SPJR,2025-05-20T15:00,20.2,10.6,100,5.5,22.7,23620.0,0.0,1012.8
SPJR,2025-05-20T16:00,19.0,11.8,100,10.4,21.6,23360.0,0.0,1012.9
SPJR,2025-05-20T17:00,17.4,12.3,100,11.2,21.6,19840.0,0.0,1013.7
SPJR,2025-05-20T18:00,15.5,12.3,100,9.1,22.0,16300.0,0.0,1014.9
SPJR,2025-05-20T19:00,14.1,12.2,100,7.0,22.0,12780.0,0.0,1016.0
SPJR,2025-05-20T20:00,13.7,12.2,98,4.9,18.4,16460.0,0.1,1016.9
SPJR,2025-05-20T21:00,13.8,12.5,97,2.3,15.1,20120.0,0.1,1017.8
SPJR,2025-05-20T22:00,13.8,12.5,95,0.4,11.5,23800.0,0.1,1018.3
SPJR,2025-05-20T23:00,13.5,12.4,91,1.5,11.9,23920.0,0.0,1018.2
SPJR,2025-05-21T00:00,13.2,12.1,86,2.7,12.2,24020.0,0.0,1017.7
SPJR,2025-05-21T01:00,12.8,11.7,82,3.7,12.6,24140.0,0.0,1017.3
SPJR,2025-05-21T02:00,12.5,11.1,87,4.5,14.0,23640.0,0.0,1017.0
SPJR,2025-05-21T03:00,12.2,10.3,91,5.3,15.5,23160.0,0.0,1016.6
SPJR,2025-05-21T04:00,11.9,9.7,96,6.0,16.9,22660.0,0.0,1016.6
SPJR,2025-05-21T05:00,11.3,9.0,94,6.6,18.0,22660.0,0.0,1017.1
SPJR,2025-05-21T06:00,10.6,8.6,91,7.0,19.4,22660.0,0.0,1017.8
SPJR,2025-05-21T07:00,10.9,8.5,89,8.0,20.5,22660.0,0.0,1018.3
SPJR,2025-05-21T08:00,12.9,8.8,87,9.8,24.1,23160.0,0.0,1018.6
SPJR,2025-05-21T09:00,15.9,8.9,86,11.7,27.4,23640.0,0.0,1018.6
SPJR,2025-05-21T10:00,18.3,8.6,84,13.6,31.0,24140.0,0.0,1018.2
SPJR,2025-05-21T11:00,19.8,8.1,89,14.9,31.3,22400.0,0.0,1016.9
SPJR,2025-05-21T12:00,20.7,7.7,95,16.1,31.7,20660.0,0.0,1015.2
SPJR,2025-05-21T13:00,21.2,7.8,100,15.0,32.0,18920.0,0.0,1013.8
SPJR,2025-05-21T14:00,21.3,7.9,100,10.6,28.8,20340.0,0.0,1012.9
SPJR,2025-05-21T15:00,20.9,8.2,100,6.2,25.6,21760.0,0.0,1012.2
SPJR,2025-05-21T16:00,20.0,9.3,100,6.3,22.3,23180.0,0.0,1012.2
SPJR,2025-05-21T17:00,18.3,11.1,100,6.3,22.7,23000.0,0.0,1013.2
SPJR,2025-05-21T18:00,16.0,12.4,100,7.0,23.4,22820.0,0.0,1014.8
SPJR,2025-05-21T19:00,14.3,12.8,100,7.7,23.8,22640.0,0.0,1016.1
SPJR,2025-05-21T20:00,13.6,12.6,94,5.3,18.7,23140.0,0.0,1016.9
SPJR,2025-05-21T21:00,13.4,12.3,88,1.5,13.7,23640.0,0.0,1017.6
SPJR,2025-05-21T22:00,13.2,12.0,82,2.7,8.6,24140.0,0.0,1017.9
SPJR,2025-05-21T23:00,12.9,11.8,77,3.6,9.0,24140.0,0.0,1017.9
SPHZ,2025-05-15T00:00,16.1,8.6,43,4.6,11.5,19600.0,0.0,1017.3
SPHZ,2025-05-15T01:00,16.2,8.0,0,1.4,14.0,20080.0,0.0,1016.8
SPHZ,2025-05-15T02:00,15.5,7.3,0,5.4,9.0,24140.0,0.0,1017.0
SPHZ,2025-05-15T03:00,15.6,6.4,0,5.8,12.2,24140.0,0.0,1016.2
SPHZ,2025-05-15T04:00,15.4,6.2,0,7.6,16.9,24140.0,0.0,1015.8
SPHZ,2025-05-15T05:00,15.5,6.3,0,6.1,18.7,24140.0,0.0,1015.5
SPHZ,2025-05-15T06:00,15.3,6.3,0,5.0,20.5,24140.0,0.0,1016.1
SPHZ,2025-05-15T07:00,15.6,6.8,0,4.3,21.2,24140.0,0.0,1016.9
SPHZ,2025-05-15T08:00,16.6,9.0,0,6.6,26.3,24140.0,0.0,1018.2
SPHZ,2025-05-15T09:00,17.3,10.4,0,8.7,30.6,24140.0,0.0,1020.1
SPHZ,2025-05-15T10:00,18.0,12.2,40,10.5,32.0,24140.0,0.0,1020.1
SPHZ,2025-05-15T11:00,18.4,13.1,78,12.1,33.8,24140.0,0.0,1019.9
SPHZ,2025-05-15T12:00,18.3,13.2,80,12.1,32.8,24140.0,0.0,1019.3
SPHZ,2025-05-15T13:00,17.7,13.2,93,12.1,31.3,24140.0,0.0,1018.7
SPHZ,2025-05-15T14:00,17.1,13.7,94,11.6,30.2,24140.0,0.0,1018.0
SPHZ,2025-05-15T15:00,16.3,14.1,100,9.2,29.2,24140.0,0.0,1017.3
SPHZ,2025-05-15T16:00,15.5,14.4,100,10.6,26.3,24140.0,0.0,1017.1
SPHZ,2025-05-15T17:00,14.6,14.5,100,8.8,25.2,24140.0,0.0,1017.3
SPHZ,2025-05-15T18:00,14.3,13.9,100,5.4,20.2,24140.0,0.0,1017.8
SPHZ,2025-05-15T19:00,14.0,13.7,100,2.3,13.7,24140.0,0.0,1018.5
SPHZ,2025-05-15T20:00,13.7,13.5,84,0.7,7.9,24140.0,0.0,1018.7
SPHZ,2025-05-15T21:00,13.3,13.2,58,1.1,6.8,18000.0,0.0,1018.9
SPHZ,2025-05-15T22:00,13.0,12.2,0,3.8,9.7,20080.0,0.0,1018.7
SPHZ,2025-05-15T23:00,13.1,11.5,0,1.9,10.8,22960.0,0.0,1019.1
SPHZ,2025-05-16T00:00,13.4,10.8,0,1.3,9.4,24140.0,0.0,1019.3
SPHZ,2025-05-16T01:00,12.8,10.7,26,1.8,10.4,24140.0,0.0,1019.6
SPHZ,2025-05-16T02:00,12.6,11.0,40,2.9,13.0,24140.0,0.0,1019.5
SPHZ,2025-05-16T03:00,12.4,11.1,53,2.4,13.7,24140.0,0.0,1019.1
SPHZ,2025-05-16T04:00,12.3,11.0,61,2.6,14.8,24140.0,0.0,1018.9
SPHZ,2025-05-16T05:00,12.2,11.1,56,3.2,16.6,24140.0,0.0,1019.1
SPHZ,2025-05-16T06:00,12.0,11.1,56,3.0,15.8,24140.0,0.0,1019.6
SPHZ,2025-05-16T07:00,12.5,11.1,69,4.2,15.8,24140.0,0.0,1020.2
SPHZ,2025-05-16T08:00,14.5,11.7,59,2.6,15.8,24140.0,0.0,1020.7
SPHZ,2025-05-16T09:00,16.8,12.2,27,7.4,20.5,24140.0,0.0,1021.7
SPHZ,2025-05-16T10:00,17.6,12.9,76,10.4,22.3,24140.0,0.0,1021.7
SPHZ,2025-05-16T11:00,17.5,13.4,85,12.3,26.3,23220.0,0.0,1021.4
SPHZ,2025-05-16T12:00,17.4,13.7,85,12.9,29.2,20320.0,0.0,1020.6
SPHZ,2025-05-16T13:00,17.1,14.0,95,13.0,28.4,21820.0,0.0,1019.6
SPHZ,2025-05-16T14:00,16.8,14.2,98,11.8,28.1,23440.0,0.2,1018.9
SPHZ,2025-05-16T15:00,16.5,14.2,95,10.3,25.6,24140.0,0.1,1018.1
SPHZ,2025-05-16T16:00,15.8,14.0,96,10.0,22.3,24140.0,0.0,1018.1
SPHZ,2025-05-16T17:00,15.1,13.3,88,5.4,20.9,21120.0,0.0,1018.4
SPHZ,2025-05-16T18:00,14.2,12.6,76,3.1,13.3,18680.0,0.0,1019.2
SPHZ,2025-05-16T19:00,13.7,11.6,66,1.8,17.6,22120.0,0.0,1019.6
SPHZ,2025-05-16T20:00,13.1,11.2,16,2.6,20.9,19000.0,0.0,1019.7
SPHZ,2025-05-16T21:00,12.7,10.7,9,4.0,24.1,21360.0,0.0,1019.7
SPHZ,2025-05-16T22:00,12.3,10.4,6,5.4,26.3,24140.0,0.0,1019.7
SPHZ,2025-05-16T23:00,11.8,10.0,13,3.7,26.6,24140.0,0.0,1020.4
SPHZ,2025-05-17T00:00,13.7,9.3,0,3.1,26.6,24140.0,0.0,1019.9
SPHZ,2025-05-17T01:00,13.3,9.0,0,4.9,23.0,24140.0,0.0,1019.1
SPHZ,2025-05-17T02:00,13.3,8.8,0,5.8,23.8,24140.0,0.0,1018.6
SPHZ,2025-05-17T03:00,13.5,8.4,0,5.2,24.5,24140.0,0.0,1018.2
SPHZ,2025-05-17T04:00,13.4,8.2,0,8.2,26.3,24040.0,0.0,1018.3
SPHZ,2025-05-17T05:00,14.4,7.5,0,7.8,28.8,24140.0,0.0,1018.3
SPHZ,2025-05-17T06:00,14.2,6.8,6,8.7,24.5,24140.0,0.0,1018.9
SPHZ,2025-05-17T07:00,15.4,6.4,16,10.5,25.2,24140.0,0.0,1019.1
SPHZ,2025-05-17T08:00,16.7,8.7,1,7.8,24.5,24140.0,0.0,1020.5
SPHZ,2025-05-17T09:00,16.5,10.4,62,5.8,22.0,24140.0,0.0,1022.5
SPHZ,2025-05-17T10:00,17.4,11.7,84,10.1,22.3,24140.0,0.0,1022.7
SPHZ,2025-05-17T11:00,17.7,12.8,84,10.7,23.4,20040.0,0.0,1022.4
SPHZ,2025-05-17T12:00,17.6,12.9,92,10.8,24.1,21800.0,0.0,1021.8
SPHZ,2025-05-17T13:00,17.7,13.2,81,12.1,25.9,18920.0,0.0,1020.7
SPHZ,2025-05-17T14:00,16.1,14.1,92,11.9,27.7,23260.0,0.0,1020.1
SPHZ,2025-05-17T15:00,15.2,14.1,100,9.7,24.8,22880.0,0.0,1019.4
SPHZ,2025-05-17T16:00,14.8,13.9,100,8.2,20.5,19620.0,0.0,1019.0
SPHZ,2025-05-17T17:00,14.3,13.9,100,6.7,18.7,10560.0,0.0,1019.0
SPHZ,2025-05-17T18:00,14.0,13.6,100,4.1,15.5,18900.0,0.0,1019.4
SPHZ,2025-05-17T19:00,13.9,13.6,100,2.3,13.3,20900.0,0.0,1019.7
SPHZ,2025-05-17T20:00,13.5,13.5,100,1.3,11.2,12400.0,0.0,1020.4
SPHZ,2025-05-17T21:00,13.3,13.3,98,0.5,9.7,21200.0,0.0,1020.9
SPHZ,2025-05-17T22:00,13.0,12.9,90,1.1,9.4,23600.0,0.0,1021.0
SPHZ,2025-05-17T23:00,13.1,12.2,76,3.6,8.6,22960.0,0.0,1020.7
SPHZ,2025-05-18T00:00,13.4,11.6,55,2.0,8.6,24140.0,0.0,1019.9
SPHZ,2025-05-18T01:00,13.2,10.9,49,2.9,4.7,24140.0,0.0,1019.1
SPHZ,2025-05-18T02:00,13.3,10.3,40,3.3,6.8,24140.0,0.0,1018.1
SPHZ,2025-05-18T03:00,13.4,9.8,25,2.1,6.8,23240.0,0.0,1017.8
SPHZ,2025-05-18T04:00,14.0,9.1,46,7.6,15.1,17060.0,0.0,1017.5
SPHZ,2025-05-18T05:00,14.4,8.8,56,2.1,15.1,22600.0,0.0,1018.1
SPHZ,2025-05-18T06:00,13.7,8.6,37,5.0,9.4,24140.0,0.0,1018.8
SPHZ,2025-05-18T07:00,14.6,8.1,0,8.8,18.0,24140.0,0.0,1019.0
SPHZ,2025-05-18T08:00,15.7,9.4,18,3.7,19.1,24140.0,0.0,1019.8
SPHZ,2025-05-18T09:00,17.2,11.7,36,4.0,20.5,24140.0,0.0,1020.7
SPHZ,2025-05-18T10:00,18.2,13.3,54,9.8,21.6,24140.0,0.0,1021.1
SPHZ,2025-05-18T11:00,18.3,14.0,69,12.6,24.5,24140.0,0.0,1020.7
SPHZ,2025-05-18T12:00,17.9,14.4,84,13.7,27.0,24140.0,0.0,1019.9
SPHZ,2025-05-18T13:00,17.5,14.6,99,14.0,29.9,24140.0,0.0,1019.2
SPHZ,2025-05-18T14:00,17.0,14.6,99,13.9,28.8,24140.0,0.0,1018.6
SPHZ,2025-05-18T15:00,16.4,14.7,99,12.7,27.4,24140.0,0.0,1018.1
SPHZ,2025-05-18T16:00,15.8,14.7,99,11.3,26.3,24140.0,0.0,1017.9
SPHZ,2025-05-18T17:00,15.2,14.5,99,8.9,23.0,23120.0,0.0,1018.1
SPHZ,2025-05-18T18:00,14.6,14.3,100,5.8,20.2,8060.0,0.0,1018.5
SPHZ,2025-05-18T19:00,14.1,14.0,100,3.2,16.9,7340.0,0.0,1018.9
SPHZ,2025-05-18T20:00,13.8,13.5,98,1.1,14.8,8000.0,0.0,1019.1
SPHZ,2025-05-18T21:00,13.7,12.9,96,1.8,12.2,9880.0,0.0,1019.3
SPHZ,2025-05-18T22:00,13.6,12.3,94,3.4,10.1,24140.0,0.0,1019.3
SPHZ,2025-05-18T23:00,13.5,11.7,95,4.3,10.1,19380.0,0.0,1019.0
SPHZ,2025-05-19T00:00,13.4,11.1,97,4.3,9.7,24140.0,0.0,1018.6
SPHZ,2025-05-19T01:00,13.4,10.6,98,4.2,9.7,21040.0,0.0,1018.2
SPHZ,2025-05-19T02:00,13.5,10.1,99,4.1,9.7,19700.0,0.0,1017.8
SPHZ,2025-05-19T03:00,13.6,9.9,99,3.5,9.4,16560.0,0.0,1017.5
SPHZ,2025-05-19T04:00,13.7,9.6,100,3.6,9.4,22940.0,0.0,1017.4
SPHZ,2025-05-19T05:00,13.6,9.4,87,3.4,9.4,24140.0,0.0,1017.6
SPHZ,2025-05-19T06:00,13.4,9.6,75,3.3,9.0,24140.0,0.0,1017.9
SPHZ,2025-05-19T07:00,13.7,9.9,62,3.4,9.0,24140.0,0.0,1018.4
SPHZ,2025-05-19T08:00,15.0,10.8,60,4.0,13.0,24140.0,0.0,1019.1
SPHZ,2025-05-19T09:00,16.8,12.2,57,6.5,16.6,24140.0,0.0,1020.0
SPHZ,2025-05-19T10:00,18.1,13.2,55,9.0,20.5,24140.0,0.0,1020.5
SPHZ,2025-05-19T11:00,18.2,13.9,70,10.4,22.7,24140.0,0.0,1020.3
SPHZ,2025-05-19T12:00,17.8,14.3,85,10.7,25.2,24140.0,0.0,1019.8
SPHZ,2025-05-19T13:00,17.3,14.7,100,10.7,27.4,24140.0,0.0,1019.2
SPHZ,2025-05-19T14:00,16.6,15.0,100,11.0,26.3,24140.0,0.0,1018.5
SPHZ,2025-05-19T15:00,15.8,15.0,100,10.6,25.6,24140.0,0.0,1017.8
SPHZ,2025-05-19T16:00,15.2,15.0,100,9.7,24.5,24140.0,0.0,1017.3
SPHZ,2025-05-19T17:00,14.8,14.8,100,6.9,19.8,24140.0,0.0,1017.4
SPHZ,2025-05-19T18:00,14.6,14.5,100,3.3,15.1,24140.0,0.0,1017.8
SPHZ,2025-05-19T19:00,14.5,14.2,100,1.5,10.4,24140.0,0.0,1018.1
SPHZ,2025-05-19T20:00,14.3,13.8,100,1.5,10.1,24140.0,0.0,1018.3
SPHZ,2025-05-19T21:00,14.1,13.7,100,0.8,10.1,24140.0,0.0,1018.5
SPHZ,2025-05-19T22:00,14.0,13.4,100,1.0,9.7,24140.0,0.0,1018.6
SPHZ,2025-05-19T23:00,13.9,13.1,91,1.8,9.4,24140.0,0.0,1018.6
SPHZ,2025-05-20T00:00,13.9,12.9,83,2.6,8.6,24140.0,0.0,1018.5
SPHZ,2025-05-20T01:00,13.8,12.7,74,3.4,8.3,24140.0,0.0,1018.5
SPHZ,2025-05-20T02:00,13.5,12.5,89,2.6,9.0,23620.0,0.0,1018.2
SPHZ,2025-05-20T03:00,13.6,12.1,80,3.4,9.0,23120.0,0.0,1017.6
SPHZ,2025-05-20T04:00,13.7,11.9,71,3.7,9.4,22600.0,0.0,1017.3
SPHZ,2025-05-20T05:00,13.5,11.4,81,3.2,7.2,23120.0,0.0,1017.4
SPHZ,2025-05-20T06:00,13.4,11.1,90,2.2,4.7,23620.0,0.0,1017.7
SPHZ,2025-05-20T07:00,13.6,11.0,100,1.1,2.5,24140.0,0.0,1018.2
SPHZ,2025-05-20T08:00,14.7,11.7,100,3.3,9.4,24140.0,0.0,1018.9
SPHZ,2025-05-20T09:00,16.3,12.6,100,6.8,16.2,24140.0,0.0,1019.8
SPHZ,2025-05-20T10:00,17.3,13.5,100,10.1,23.0,24140.0,0.0,1020.2
SPHZ,2025-05-20T11:00,17.5,14.0,100,12.1,26.3,23960.0,0.0,1019.9
SPHZ,2025-05-20T12:00,17.2,14.3,100,13.4,29.5,23800.0,0.0,1019.3
SPHZ,2025-05-20T13:00,16.8,14.4,100,14.0,32.8,23620.0,0.0,1018.6
SPHZ,2025-05-20T14:00,16.5,14.5,100,13.4,30.6,20400.0,0.0,1017.9
SPHZ,2025-05-20T15:00,16.1,14.6,100,12.2,28.8,17160.0,0.0,1017.3
SPHZ,2025-05-20T16:00,15.7,14.6,100,10.5,26.6,13940.0,0.0,1016.9
SPHZ,2025-05-20T17:00,15.1,14.5,100,7.9,21.6,17260.0,0.0,1017.0
SPHZ,2025-05-20T18:00,14.5,14.2,100,4.6,16.6,20560.0,0.0,1017.3
SPHZ,2025-05-20T19:00,14.1,13.9,100,2.5,11.5,23880.0,0.0,1017.7
SPHZ,2025-05-20T20:00,13.9,13.6,91,2.1,11.2,23500.0,0.0,1018.0
SPHZ,2025-05-20T21:00,13.9,13.1,82,2.5,11.2,23120.0,0.0,1018.3
SPHZ,2025-05-20T22:00,13.9,12.7,73,2.8,10.8,22740.0,0.0,1018.5
SPHZ,2025-05-20T23:00,13.9,12.3,78,2.1,10.8,23200.0,0.0,1018.4
SPHZ,2025-05-21T00:00,13.9,12.0,84,1.0,10.4,23680.0,0.0,1018.1
SPHZ,2025-05-21T01:00,13.9,11.8,89,0.0,10.4,24140.0,0.0,1017.8
SPHZ,2025-05-21T02:00,13.8,11.5,89,0.5,9.0,24140.0,0.0,1017.5
SPHZ,2025-05-21T03:00,13.7,11.4,89,0.8,7.6,24140.0,0.0,1017.1
SPHZ,2025-05-21T04:00,13.7,11.2,89,1.1,6.1,24140.0,0.0,1016.9
SPHZ,2025-05-21T05:00,13.8,10.8,81,1.5,6.8,24140.0,0.0,1017.0
SPHZ,2025-05-21T06:00,14.1,10.4,72,2.3,7.2,24140.0,0.0,1017.2
SPHZ,2025-05-21T07:00,14.8,10.4,64,2.1,7.9,24140.0,0.0,1017.6
